3.0000	2490.0000
52.6132	2483.7695
102.2140	2477.4749
151.7998	2471.0503
201.3578	2464.4292
250.8849	2457.5422
300.3575	2450.3193
349.7711	2442.6846
399.1103	2434.5576
448.3446	2425.8508
497.4601	2416.4739
546.4160	2406.3169
595.1710	2395.2422
643.6798	2383.1050
691.8562	2369.7417
739.6234	2354.9526
786.8516	2338.5303
833.3806	2320.2251
879.0355	2299.8469
923.8664	2277.7092
968.0961	2254.4011
1012.0478	2230.5713
1056.0922	2206.9021
1100.5870	2184.0925
1145.8129	2162.7666
1191.7375	2142.9946
1238.2208	2124.5830
1285.1595	2107.3489
1332.4519	2091.1123
1380.0231	2075.7065
1427.8033	2060.9629
1475.6499	2046.4320
1523.2958	2031.2766
1570.3817	2014.4550
1616.2173	1994.4716
1659.1592	1968.8684
1695.6293	1934.6604
1723.3521	1893.0438
1744.3187	1847.6486
1761.1335	1800.5575
1773.5710	1752.1312
1781.9440	1702.8389
1787.0521	1653.0973
1789.9108	1603.1829
1791.2821	1553.1981
1791.6049	1503.1943
1791.1764	1453.1981
1790.2009	1403.2097
1788.8317	1353.2256
1787.1938	1303.2552
1785.3934	1253.2922
