8.0000	2576.0000
58.0007	2576.1702
107.9962	2576.3459
157.9941	2576.5342
207.9971	2576.7400
258.0012	2576.9702
307.9966	2577.2295
358.0007	2577.5242
408.0035	2577.8596
458.0013	2578.2410
507.9965	2578.6738
557.9945	2579.1628
607.9944	2579.7131
657.9907	2580.3303
707.9836	2581.0442
757.9711	2581.9114
807.9597	2582.9905
857.9456	2584.3442
907.9165	2586.0540
957.8738	2588.1995
1007.7988	2590.8975
1057.6826	2594.2825
1107.5021	2598.5393
1157.2098	2603.9233
1206.7311	2610.8250
1255.9607	2619.5476
1304.8423	2630.0823
1353.3691	2642.1440
1401.6362	2655.1970
1449.8354	2668.5012
1498.1560	2681.3335
1546.7153	2693.2620
1595.5703	2703.9114
1644.7545	2712.8938
1694.2711	2719.7971
1744.0751	2724.2168
1794.0538	2725.7593
1843.9940	2723.3091
1892.9187	2712.9907
1932.0258	2681.8301
1956.1924	2638.0610
1973.8021	2591.2649
1986.0680	2542.7944
1992.5123	2493.2156
1993.8259	2443.2346
1991.7247	2393.2825
