480.0000	2484.0000
529.6275	2490.1003
577.5029	2504.5056
625.2592	2519.2991
674.3049	2529.0071
723.9739	2534.7080
773.9364	2536.6260
823.9210	2535.3374
873.6503	2530.1694
922.9106	2521.6130
971.7435	2510.8950
1020.3449	2499.1382
1068.8405	2486.9482
1117.3031	2474.6587
1165.7725	2462.3730
1214.1564	2449.7671
1262.3545	2436.4658
1310.2607	2422.1343
1357.7860	2406.6006
1404.8574	2389.7461
1451.4241	2371.5405
1497.5540	2352.2480
1543.3831	2332.2607
1589.0729	2311.9558
1634.6381	2291.3657
1679.7336	2269.7683
1723.8971	2246.3213
1766.6432	2220.3904
1808.0264	2192.3242
1848.3483	2162.7551
1887.7906	2132.0229
1925.3599	2099.0286
1959.2874	2062.3057
1989.4135	2022.3986
2018.2130	1981.5255
2044.8563	1939.2185
2061.7021	1892.1411
2062.2334	1842.1450
2044.5314	1795.3787
2024.5592	1749.5354
1999.1864	1706.4512
1979.7220	1660.3904
1968.2451	1611.7245
1959.0636	1562.5741
1952.2281	1513.0439
1955.5098	1463.1555
1962.0791	1413.5917
1965.9092	1363.7369
1968.4872	1313.8082
1970.7727	1263.8560
