332.0000	2420.0000
380.2738	2433.0327
426.6872	2451.6191
476.4986	2455.9321
526.4844	2457.2668
576.4786	2457.8022
625.8365	2449.7920
673.2772	2434.0076
720.2028	2416.7507
767.1974	2399.6726
813.0150	2379.6619
857.0587	2356.0039
899.7601	2329.9919
941.4647	2302.4146
982.4283	2273.7410
1022.8486	2244.3037
1062.9463	2214.4304
1102.9198	2184.3879
1142.9598	2154.4448
1183.2981	2124.8989
1223.8533	2095.6602
1263.9982	2065.8525
1302.9576	2034.5066
1340.0106	2000.9387
1375.0415	1965.2673
1408.4507	1928.0698
1440.5092	1889.6943
1471.3876	1850.3669
1500.8118	1809.9424
1527.4937	1767.6594
1549.8574	1722.9451
1567.2611	1676.0750
1580.4668	1627.8508
1590.2965	1578.8292
1597.4966	1529.3517
1602.7743	1479.6300
1603.4214	1429.6337
1590.6246	1381.2976
1561.9968	1340.3004
1535.7034	1297.7666
1510.3478	1254.6755
1488.1837	1209.8557
1474.0905	1161.8839
1471.5217	1111.9497
1470.5820	1061.9589
1464.2063	1012.3654
1457.1420	962.8625
1452.6410	913.0669
1452.2357	863.0698
1453.0814	813.0813
1450.9323	763.1325
1444.2982	713.5777
1436.5706	664.1749
1431.3660	614.4427
1428.4137	564.5298
