156.0000	2392.0000
205.9930	2390.9875
255.9744	2389.7271
305.9446	2388.0022
355.8862	2385.6628
405.7907	2382.6230
455.6490	2378.8411
505.4456	2374.3384
555.1843	2369.1873
604.8605	2363.5093
654.4822	2357.3855
704.0542	2350.8650
753.5784	2343.9744
803.0537	2336.7219
852.4663	2329.0979
901.8177	2321.0664
951.0826	2312.5464
1000.2338	2303.3767
1049.2384	2293.4441
1098.1414	2283.0305
1147.0935	2272.8474
1196.2183	2263.5447
1245.4552	2254.8528
1294.6841	2246.0918
1343.8136	2236.7793
1392.7451	2226.4985
1441.3632	2214.8062
1489.4861	2201.2361
1537.0081	2185.6826
1583.8800	2168.2764
1630.0503	2149.0728
1675.4609	2128.1470
1720.0181	2105.4597
1763.3060	2080.4429
1804.6465	2052.3257
1843.5422	2020.9075
1880.1189	1986.8206
1915.1323	1951.1218
1949.0511	1914.3893
1966.1112	1867.3923
1971.0327	1817.6342
1973.0504	1767.6761
1973.3212	1717.6815
1972.5016	1667.6890
1971.1147	1617.7045
1969.2946	1567.7386
1966.7534	1517.7991
