152.0000	2432.0000
201.9833	2430.6331
251.9637	2429.1907
301.9409	2427.5999
351.9050	2425.7930
401.8620	2423.7095
451.8001	2421.2979
501.7201	2418.5247
551.6346	2415.5234
601.5439	2412.5732
651.4718	2409.9414
701.4283	2407.9014
751.4191	2406.7297
801.4149	2406.7651
851.3940	2408.3599
901.2802	2411.8025
951.0097	2417.0227
1000.5374	2423.8718
1049.8412	2432.1836
1098.9088	2441.7708
1147.7549	2452.4326
1196.4110	2463.9436
1244.9269	2476.0283
1293.3911	2488.3174
1341.8928	2500.4668
1390.4777	2512.2800
1439.1461	2523.7454
1487.8951	2534.8489
1536.7454	2545.5310
1585.7122	2555.6580
1634.8477	2564.9397
1684.1194	2573.4260
1733.3712	2582.0662
1782.4066	2591.8350
1831.2133	2602.6890
1879.8702	2614.1814
1928.4302	2626.0977
1977.0060	2637.9636
2026.9985	2638.7900
2073.6792	2620.8647
2103.9182	2581.0415
2107.4500	2531.1650
2111.5095	2481.3315
2103.4797	2431.9785
