148.0000	2428.0000
197.9688	2426.3340
247.9443	2424.7607
297.9204	2423.3584
347.9057	2422.1780
397.9019	2421.2451
447.8927	2420.5664
497.8957	2420.1333
547.8928	2419.9314
597.8904	2419.9155
647.8898	2420.0291
697.8873	2420.2307
747.8901	2420.4878
797.8870	2420.7739
847.8817	2421.0664
897.8832	2421.3442
947.8789	2421.5872
997.8749	2421.7766
1047.8766	2421.8889
1097.8768	2421.9038
1147.8790	2421.7905
1197.8737	2421.5203
1247.8680	2421.0530
1297.8585	2420.3354
1347.8472	2419.2957
1397.8306	2417.8359
1447.7948	2415.8352
1497.7219	2413.1125
1547.5830	2409.4473
1597.3340	2404.5112
1646.8940	2397.8635
1696.0752	2388.8442
1744.5676	2376.6436
1792.0638	2361.0349
1838.5990	2342.7510
1884.5771	2323.0923
1930.1442	2302.5137
1974.9188	2280.2520
2017.9028	2254.7012
2055.1604	2221.3533
2075.7727	2175.7979
2083.6599	2126.4250
2091.4072	2077.0269
2099.0005	2027.6079
2104.0647	1977.8690
2104.2859	1927.8733
2096.4783	1878.4894
