152.0000	2348.0000
201.7564	2343.0881
251.4291	2337.4102
300.9218	2330.2793
350.0827	2321.1311
398.7941	2309.8657
447.0753	2296.8792
494.9803	2282.5483
542.5527	2267.1667
589.8517	2250.9514
636.8576	2233.9062
683.5132	2215.9316
729.7472	2196.8833
775.4362	2176.5735
820.4523	2154.8223
864.8212	2131.7622
908.6092	2107.6306
951.9673	2082.7354
994.9258	2057.1533
1037.2776	2030.5773
1078.7260	2002.6085
1118.8855	1972.8236
1157.5911	1941.1697
1194.9521	1907.9344
1231.2289	1873.5273
1266.6440	1838.2295
1301.2811	1802.1676
1335.1575	1765.3865
1368.1871	1727.8441
1399.9818	1689.2593
1429.7932	1649.1172
1456.4948	1606.8456
1480.2764	1562.8676
1503.0520	1518.3616
1525.3287	1473.6001
1546.1245	1428.1320
1564.2310	1381.5242
1578.9668	1333.7457
1590.1196	1285.0095
1599.2716	1235.8502
1585.9786	1187.6486
1563.1683	1143.1503
1543.6157	1097.1329
1521.5522	1052.2588
1498.4736	1007.9091
1478.2076	962.2045
1458.0540	916.4429
1458.4631	866.4460
1458.5260	816.4490
1452.8278	766.7774
1451.9875	716.7796
1450.2617	666.8121
1442.5779	617.4045
1433.1285	568.3057
1424.8906	518.9882
