156.0000	2328.0000
205.2898	2319.5867
254.3725	2310.0789
303.0243	2298.5671
351.0404	2284.6057
398.2706	2268.1938
444.7483	2249.7703
490.7135	2230.0835
536.3481	2209.6555
581.8173	2188.8523
627.1005	2167.6499
672.1595	2145.9751
717.0193	2123.8958
761.7457	2101.5352
806.3557	2078.9565
850.7929	2056.0459
894.1752	2031.1779
935.1649	2002.5381
973.7158	1970.6896
1010.9532	1937.3242
1047.6688	1903.3832
1084.5228	1869.5995
1121.1710	1835.5823
1156.3060	1800.0088
1188.9838	1762.1671
1219.5127	1722.5704
1248.2329	1681.6376
1275.1854	1639.5273
1300.5214	1596.4254
1324.8124	1552.7206
1348.0455	1508.4481
1369.5405	1463.3085
1389.2190	1417.3416
1407.5022	1370.8060
1424.4006	1323.7461
1438.9580	1275.9144
1450.2534	1227.2096
1459.6091	1178.0934
1467.5576	1128.7283
1462.0693	1079.0344
1440.7914	1033.7904
1423.4941	986.8813
1399.4348	943.0514
1375.5961	899.0969
1357.1968	852.6010
1340.3959	805.5038
1325.9303	757.6423
1320.5912	707.9305
1314.6478	658.2857
1308.0409	608.7245
1301.6863	559.1284
1295.8080	509.4707
1292.4363	459.5841
1283.6134	410.3729
1277.4907	360.7458
1276.0676	310.7660
