156.0000	2273.0000
196.6357	2243.8730
237.2482	2214.7009
277.8007	2185.4485
318.2651	2156.0750
358.6142	2126.5437
398.8205	2096.8184
438.8488	2066.8540
478.5801	2036.4929
517.8288	2005.5225
556.4236	1973.7345
594.1796	1940.9523
630.9100	1907.0270
666.4316	1871.8398
700.5954	1835.3254
733.4134	1797.6063
764.9596	1758.8083
795.2402	1719.0232
824.2188	1678.2794
851.7825	1636.5623
877.6870	1593.7963
901.4723	1549.8187
922.6334	1504.5172
941.0970	1458.0488
957.3948	1410.7822
972.2612	1363.0479
985.9413	1314.9603
998.4480	1266.5541
1009.6969	1217.8326
1019.4881	1168.8029
1027.5763	1119.4622
1034.1277	1069.8947
1039.6133	1020.2006
1044.6221	970.4541
1049.7402	920.7189
1054.6191	870.9567
1058.0636	821.0709
1058.7944	771.0754
1055.3191	721.1944
1046.9127	671.9040
1035.4163	623.2394
1023.4686	574.6843
1015.3946	525.3428
1013.1831	475.3952
1012.7078	425.4003
1012.2688	375.4036
1012.2428	325.4072
1012.9916	275.4149
1014.8052	225.4498
1017.2690	175.5121
1019.5750	125.5700
1020.6501	75.5787
1020.3606	25.5842
