149.0000	2233.0000
198.9433	2235.3682
248.8991	2237.3499
298.8867	2238.6350
348.8805	2239.0393
398.8792	2238.4785
448.8576	2236.9607
498.7981	2234.5476
548.6965	2231.3794
598.5580	2227.6003
648.3700	2223.2961
698.1422	2218.5283
747.8707	2213.3223
797.5545	2207.6934
847.1870	2201.6360
896.7579	2195.1262
946.2609	2188.1091
995.6776	2180.4954
1044.9683	2172.1064
1094.0586	2162.6340
1142.8352	2151.6641
1191.1659	2138.8625
1238.9918	2124.2761
1286.4060	2108.4111
1333.5372	2091.7310
1380.3849	2074.2642
1426.8976	2055.9167
1472.9771	2036.5107
1518.4500	2015.7095
1562.9454	1992.9102
1605.9197	1967.3519
1646.8510	1938.6346
1685.5898	1907.0281
1722.4628	1873.2537
1757.8064	1837.8871
1791.7269	1801.1538
1824.0214	1762.9871
1853.8848	1722.8850
1878.9161	1679.5963
1894.5490	1632.1046
1896.1987	1582.1350
1889.7222	1532.5583
1883.8794	1482.9023
1884.7089	1432.9094
1887.6078	1382.9930
1887.5948	1332.9933
