149.0000	2210.0000
198.8620	2206.3127
248.6657	2201.9109
298.3451	2196.2451
347.8202	2189.0239
397.0651	2180.3572
446.0833	2170.5220
494.8966	2159.7026
543.5106	2148.0212
591.9297	2135.5391
640.1160	2122.2014
687.9767	2107.7310
735.3852	2091.8411
782.1481	2074.1538
828.0190	2054.2517
872.6354	2031.6934
915.8375	2006.5295
957.6893	1979.1704
998.3899	1950.1304
1038.2552	1919.9458
1077.5200	1888.9858
1116.0897	1857.1636
1153.7542	1824.2734
1190.1801	1790.0288
1224.8462	1753.9968
1257.2845	1715.9504
1287.5291	1676.1326
1316.0105	1635.0315
1343.2721	1593.1179
1369.4669	1550.5250
1394.6696	1507.3386
1418.7793	1463.5399
1440.8693	1418.6813
1459.6072	1372.3199
1473.6107	1324.3201
1483.9879	1275.4041
1494.1592	1226.4500
1507.4730	1178.2557
1511.4744	1128.4137
1503.9091	1078.9937
1496.7103	1029.5146
1487.5081	980.3644
1474.9940	931.9561
1463.2213	883.3665
1456.5668	833.8087
1454.9021	783.8412
1455.6752	733.8461
1454.0607	683.8757
1444.6301	634.7781
1434.9095	585.7298
