0.0000	1890.0000
49.3058	1898.2958
98.8461	1905.0233
148.6918	1908.9457
198.6772	1910.2498
248.6770	1910.5217
298.6687	1911.2902
348.5956	1913.9114
398.3682	1918.6925
447.9354	1925.2845
497.3514	1932.9207
546.7306	1940.7712
596.1751	1948.1881
645.7844	1954.4467
695.5639	1959.1100
745.4196	1962.9530
795.2457	1967.1475
844.9569	1972.4919
894.6133	1978.3417
944.3162	1983.7393
994.1540	1987.8250
1044.1160	1989.6620
1094.1113	1988.8185
1143.9840	1985.2831
1193.5940	1979.0210
1242.7815	1970.0509
1291.8555	1960.4519
1341.5939	1955.3125
1391.4705	1951.7795
1436.0858	1929.1993
1473.4457	1895.9648
1499.0476	1853.0201
1506.6593	1803.6001
1502.2944	1753.7885
