3.0000	1878.0000
52.5121	1884.9606
102.3162	1889.4099
152.3148	1889.2794
202.1305	1884.9664
251.7087	1878.4786
301.2059	1871.3896
350.7119	1864.3906
400.2401	1857.5287
449.7922	1850.8202
499.3568	1844.2428
548.8566	1837.2194
598.1227	1828.6689
646.7928	1817.2179
693.9717	1800.6658
738.4960	1777.9083
781.8458	1752.9844
826.8494	1731.2001
873.5420	1713.3137
920.4617	1696.0480
966.5304	1676.6146
1010.5598	1652.9156
1052.3479	1625.4635
1092.4075	1595.5439
1131.4670	1564.3356
1170.0079	1532.4841
1207.7090	1499.6349
1243.9364	1465.1774
1277.2134	1427.8546
1301.2698	1384.0262
1311.0233	1334.9852
1317.8199	1285.4481
1320.9385	1235.5477
1319.9128	1185.5548
1316.6779	1135.6571
1312.9052	1085.7990
1309.5991	1035.9065
1307.9722	985.9308
1311.0510	936.0303
