3.0000	1884.0000
52.3236	1892.1783
101.9461	1898.3059
151.9119	1900.0847
201.9043	1899.1836
251.9060	1898.8914
301.8962	1900.0742
351.7993	1903.2396
401.3869	1909.6646
450.4538	1919.2889
499.4687	1929.1650
548.7363	1937.7074
598.2009	1945.0305
647.8491	1950.9106
697.6798	1955.0812
747.5177	1959.0519
797.2043	1964.6788
846.6567	1972.0541
895.8546	1981.0015
945.1899	1989.1396
994.9272	1994.2660
1044.8491	1996.9683
1094.8325	1998.2295
1144.8271	1998.5275
1194.8304	1998.1206
1244.8201	1997.0997
1294.7755	1995.0413
1344.6139	1991.0234
1393.9984	1983.2152
1441.2180	1966.7874
1480.7186	1936.1307
1506.8800	1893.5178
1512.3528	1843.8165
1505.0536	1794.3475
