164.0000	2448.0000
210.0802	2428.5977
255.6419	2408.0012
300.3460	2385.6057
344.0044	2361.2412
386.3226	2334.6050
426.8810	2305.3621
465.9949	2274.2227
504.7370	2242.6165
544.1378	2211.8398
583.4896	2180.9983
621.5878	2148.6121
658.0283	2114.3743
692.8512	2078.4878
725.9219	2040.9817
757.1714	2001.9464
787.0602	1961.8597
816.2417	1921.2592
845.2656	1880.5426
873.6059	1839.3511
900.3389	1797.0920
924.6915	1753.4248
947.1369	1708.7417
968.7437	1663.6510
990.5757	1618.6730
1013.0026	1573.9823
1035.0706	1529.1211
1055.6017	1483.5266
1073.9557	1437.0140
1090.8419	1389.9534
1107.2286	1342.7141
1123.7908	1295.5328
1140.4963	1248.4094
1157.2061	1201.2825
1173.4680	1153.9977
1188.2375	1106.2290
1199.8594	1057.5989
1208.2500	1008.3063
1218.4502	959.3610
1213.6941	909.5833
1197.6478	862.2324
1179.2463	815.7386
1156.8065	771.0533
1132.2268	727.5136
1109.9436	682.7493
1089.8552	636.9661
1069.8120	591.1633
1048.7540	545.8088
1028.2523	500.2082
1010.2632	453.5579
995.3314	405.8376
983.4368	357.2696
975.3624	307.9249
971.0895	258.1109
968.9327	208.1619
968.0192	158.1726
967.6406	108.1755
965.2645	58.2296
953.9731	9.5219
