156.0000	2584.0000
206.0023	2584.1885
255.9970	2583.9194
305.9898	2583.1685
355.9740	2582.0359
405.9464	2580.5093
455.9057	2578.5027
505.8399	2576.0112
555.7626	2573.1890
605.6729	2570.2432
655.5815	2567.2336
705.4847	2564.1140
755.3827	2560.8503
805.2662	2557.4211
855.1387	2553.8040
904.9962	2549.9678
954.8255	2545.8718
1004.6309	2541.4458
1054.3918	2536.6025
1104.1171	2531.3477
1153.8132	2525.8064
1203.4945	2520.1453
1253.1769	2514.5176
1302.8688	2508.9568
1352.5576	2503.3545
1402.2303	2497.6089
1451.8754	2491.6199
1501.4739	2485.2708
1550.9978	2478.4224
1600.4346	2470.9688
1649.7920	2462.9846
1699.0889	2454.6038
1748.3435	2446.0286
1797.6056	2437.4790
1846.8029	2428.5552
1895.7155	2418.2029
1943.8527	2404.6946
1989.8365	2385.0676
2029.2754	2354.3330
2040.6711	2305.6521
2040.0060	2255.6562
2039.6835	2205.6575
2038.9105	2155.6602
2053.8997	2107.9583
2073.8411	2062.1045
