160.0000	2528.0000
209.8527	2524.1653
259.7054	2520.3303
309.5582	2516.4956
359.1778	2510.3186
408.7505	2503.7959
458.3233	2497.2732
508.2336	2494.2878
558.1884	2492.1621
608.1432	2490.0364
658.0952	2487.7505
707.7446	2481.8398
757.3940	2475.9292
807.0435	2470.0186
856.6578	2463.8530
906.2595	2457.5544
955.8611	2451.2556
1005.4628	2444.9570
1055.0645	2438.6584
1104.4824	2431.0466
1153.7430	2422.4795
1203.0037	2413.9124
1252.2643	2405.3455
1300.3339	2391.5896
1348.1228	2376.8853
1395.9117	2362.1809
1443.1327	2345.7336
1489.8970	2328.0391
1536.6613	2310.3445
1582.0231	2289.3196
1625.0377	2263.8296
1668.0522	2238.3394
1711.2242	2213.1191
1754.4131	2187.9258
1794.7372	2158.3555
1833.5995	2126.8958
1868.7738	2091.3555
1900.3033	2052.5496
1916.5677	2005.2699
1922.3737	1955.6041
1919.0476	1905.7148
1915.8011	1855.8247
1913.4230	1805.8813
1910.0000	1755.9998
1905.0248	1706.2479
1900.0496	1656.4961
1895.6493	1606.6915
1891.2545	1556.8851
1887.6066	1507.0160
1886.0920	1457.0389
1884.5776	1407.0619
1884.8362	1357.0613
1886.1870	1307.0796
1887.5378	1257.0978
1888.9673	1207.1143
1890.4371	1157.1359
1891.9071	1107.1575
