156.0000	2580.0000
205.9868	2578.9656
255.9686	2577.7422
305.9490	2576.2087
355.9157	2574.3584
405.8819	2572.4087
455.8448	2570.5781
505.8200	2569.0476
555.8127	2568.0032
605.8066	2567.5579
655.8026	2567.4001
705.8040	2567.0837
755.7971	2566.1782
805.7576	2564.3098
855.6632	2561.2639
905.5062	2557.2524
955.2850	2552.5613
1005.0197	2547.4412
1054.7396	2542.1104
1104.4531	2536.7920
1154.1886	2531.7041
1203.9620	2526.9097
1253.7621	2522.3967
1303.5808	2518.1370
1353.4199	2514.0886
1403.2708	2510.2007
1453.1149	2506.3169
1502.9482	2502.1829
1552.7329	2497.5273
1602.4288	2492.0303
1651.9652	2485.2603
1701.2234	2476.6626
1750.1520	2466.3848
1798.8811	2455.1760
1847.6368	2444.0833
1896.5356	2433.6428
1945.1843	2422.0979
1992.4247	2405.7314
2031.7035	2374.7932
2048.5867	2327.7300
2052.8352	2277.9094
2055.0852	2227.9604
2056.6353	2177.9824
2058.9639	2128.0378
2064.5925	2078.3555
2068.3728	2028.4969
2068.1536	1978.4973
2068.1477	1928.5012
